city_no,city,country_no,country
904,Sao Joao da Boa Vista,28,Brazil
905,Sao Carlos,28,Brazil
906,Tupa,28,Brazil
907,Penapolis,28,Brazil
908,Presidente Prudente,28,Brazil
909,Registro,28,Brazil
910,Tatui,28,Brazil
911,Avare,28,Brazil
912,Garca,28,Brazil
913,Catanduva,28,Brazil
914,Batatais,28,Brazil
915,Barretos,28,Brazil
916,Marilia,28,Brazil
917,Itu,28,Brazil
918,Itapetininga,28,Brazil
919,Jaboatao,28,Brazil
920,Olinda,28,Brazil
921,Cabo de Santo Agostinho,28,Brazil
922,Carpina,28,Brazil
923,Arcoverde,28,Brazil
924,Manacapuru,28,Brazil
925,Maues,28,Brazil
926,Pedreiras,28,Brazil
927,Codo,28,Brazil
928,Coroata,28,Brazil
929,Chapadinha,28,Brazil
930,Pinheiro,28,Brazil
931,Barra do Corda,28,Brazil
932,Viana,28,Brazil
933,Colinas,28,Brazil
934,Viseu,28,Brazil
935,Capitao Poco,28,Brazil
936,Castanhal,28,Brazil
937,Salinopolis,28,Brazil
938,Alenquer,28,Brazil
939,Oriximina,28,Brazil
940,Xinguara,28,Brazil
941,Jacundá,28,Brazil
942,Uruara,28,Brazil
943,Altamira,28,Brazil
944,Paragominas,28,Brazil
945,Cameta,28,Brazil
946,Rolim de Moura,28,Brazil
947,Ariquemes,28,Brazil
948,Abuna,28,Brazil
949,Tocantinopolis,28,Brazil
950,Gurupi,28,Brazil
951,Aquidauana,28,Brazil
952,Paranaiba,28,Brazil
953,Sete Lagoas,28,Brazil
954,Divinopolis,28,Brazil
955,Ipatinga,28,Brazil
956,Araxa,28,Brazil
957,Lavras,28,Brazil
958,Uba,28,Brazil
959,Campo Belo,28,Brazil
960,Ponte Nova,28,Brazil
961,Curvelo,28,Brazil
962,Paracatu,28,Brazil
963,Bocaiuva,28,Brazil
964,Aracuai,28,Brazil
965,Janauba,28,Brazil
966,Juina,28,Brazil
967,Barra do Garcas,28,Brazil
968,Pontes e Lacerda,28,Brazil
969,Barra do Bugres,28,Brazil
970,Rondonopolis,28,Brazil
971,Uruguaiana,28,Brazil
972,Sao Borja,28,Brazil
973,Novo Hamburgo,28,Brazil
974,Rio Grande,28,Brazil
975,Camaqua,28,Brazil
976,Bento Goncalves,28,Brazil
977,Vacaria,28,Brazil
978,Ijui,28,Brazil
979,Santa Rosa,28,Brazil
980,Maringa,28,Brazil
981,Cascavel,28,Brazil
982,Campo Murao,28,Brazil
983,Foz do Iguacu,28,Brazil
984,Sao Francisco do Sul,28,Brazil
985,Porto Uniao,28,Brazil
986,Itajai,28,Brazil
987,Imbituba,28,Brazil
988,Lajes,28,Brazil
989,Granja,28,Brazil
990,Crato,28,Brazil
991,Itapipoca,28,Brazil
992,Paracuru,28,Brazil
993,Acarau,28,Brazil
994,Taua,28,Brazil
995,Crateus,28,Brazil
996,Baturite,28,Brazil
997,Ipu,28,Brazil
998,Floriano,28,Brazil
999,Piripiri,28,Brazil
1000,Penedo,28,Brazil
1001,Itabuna,28,Brazil
1002,Itamaraju,28,Brazil
1003,Guanambi,28,Brazil
1004,Porto Seguro,28,Brazil
1005,Valenca,28,Brazil
1006,Serrinha,28,Brazil
1007,Tucano,28,Brazil
1008,Senhor do Bonfim,28,Brazil
1009,Remanso,28,Brazil
1010,Itambe,28,Brazil
1011,Bom Jesus da Lapa,28,Brazil
1012,Itaberaba,28,Brazil
1013,Sao Mateus,28,Brazil
1014,Patos,28,Brazil
1015,Volta Redonda,28,Brazil
1016,Petropolis,28,Brazil
1017,Nova Cruz,28,Brazil
1018,Caico,28,Brazil
1019,Acu,28,Brazil
1020,Estancia,28,Brazil
1021,Caracarai,28,Brazil
1022,Porto Santana,28,Brazil
1023,Rio Verde,28,Brazil
1024,Pires do Rio,28,Brazil
1025,Anapolis,28,Brazil
1026,Goianesia,28,Brazil
1027,Niquelandia,28,Brazil
1028,Itumbiara,28,Brazil
1029,Jatai,28,Brazil
1030,Mineiros,28,Brazil
1031,Formosa,28,Brazil
1032,Sao Jose do Rio Preto,28,Brazil
1033,Limeira,28,Brazil
1034,Taubate,28,Brazil
1035,Jau,28,Brazil
1036,Assis,28,Brazil
1037,Itapeva,28,Brazil
1038,Botucatu,28,Brazil
1039,Novo Horizonte,28,Brazil
1040,Andradina,28,Brazil
1041,Fernandopolis,28,Brazil
1042,Barreiros,28,Brazil
1043,Salgueiro,28,Brazil
1044,Goiana,28,Brazil
1045,Timbauba,28,Brazil
1046,Bacabal,28,Brazil
1047,Braganca,28,Brazil
1048,Obidos,28,Brazil
1049,Guajara-Miram,28,Brazil
1050,Porto Nacional,28,Brazil
1051,Dourados,28,Brazil
1052,Governador Valadares,28,Brazil
1053,Pirapora,28,Brazil
1054,Juiz de Fora,28,Brazil
1055,Santa Maria,28,Brazil
1056,Passo Fundo,28,Brazil
1057,Xapeco,28,Brazil
1058,Joinville,28,Brazil
1059,Juazeiro do Norte,28,Brazil
1060,Nova Vicosa,28,Brazil
1061,Alagoinhas,28,Brazil
1062,Juazeiro,28,Brazil
1063,Vitória,28,Brazil
1064,Joao Pessoa,28,Brazil
1065,Campina Grande,28,Brazil
1066,Nova Friburgo,28,Brazil
1067,Aracatuba,28,Brazil
1068,Sena Madureira,28,Brazil
1069,Fonte Boa,28,Brazil
1070,Eirunepe,28,Brazil
1071,Manicore,28,Brazil
1072,Barcelos,28,Brazil
1073,Tonantins,28,Brazil
1074,Tefe,28,Brazil
1075,Coari,28,Brazil
1076,Sao Cabriel da Cachoeira,28,Brazil
1077,Novo Airao,28,Brazil
1078,Itacoatiara,28,Brazil
1079,Parintins,28,Brazil
1080,Natal,28,Brazil
1081,Crato,28,Brazil
1082,Imperatriz,28,Brazil
1083,Balsas,28,Brazil
1084,Breves,28,Brazil
1085,Jacareacanga,28,Brazil
1086,Tucurui,28,Brazil
1087,Itaituba,28,Brazil
1088,Conceicao do Araguaia,28,Brazil
1089,Abaetetuba,28,Brazil
1090,Principe da Beira,28,Brazil
1091,Araguaina,28,Brazil
1092,Palmas,28,Brazil
1093,Teofilo Otoni,28,Brazil
1094,Uberaba,28,Brazil
1095,Januaria,28,Brazil
1096,Mato Grosso,28,Brazil
1097,Aripuana,28,Brazil
1098,Sinop,28,Brazil
1099,Jaguarao,28,Brazil
1100,Bage,28,Brazil
1101,Londrina,28,Brazil
1102,Criciuma,28,Brazil
1103,Aracati,28,Brazil
1104,Ico,28,Brazil
1105,Parnaiba,28,Brazil
1106,Picos,28,Brazil
1107,Arapiraca,28,Brazil
1108,Jequie,28,Brazil
1109,Ilheus,28,Brazil
1110,Canavieiras,28,Brazil
1111,Santa Maria da Vitoria,28,Brazil
1112,Irece,28,Brazil
1113,Xique-Xique,28,Brazil
1114,Linhares,28,Brazil
1115,Campos,28,Brazil
1116,Mossoro,28,Brazil
1117,Aracaju,28,Brazil
1118,Laranjal do Jari,28,Brazil
1119,Amapa,28,Brazil
1120,Vila Velha,28,Brazil
1121,Santos,28,Brazil
1122,Bauru,28,Brazil
1123,Iguape,28,Brazil
1124,Franca,28,Brazil
1125,Garanhuns,28,Brazil
1126,Caruaru,28,Brazil
1127,Rio Branco,28,Brazil
1128,São Luís,28,Brazil
1129,Porto Velho,28,Brazil
1130,Alvorada,28,Brazil
1131,Corumba,28,Brazil
1132,Belo Horizonte,28,Brazil
1133,Montes Claros,28,Brazil
1134,Uberlandia,28,Brazil
1135,Colider,28,Brazil
1136,Alta Floresta,28,Brazil
1137,Cuiaba,28,Brazil
1138,Pelotas,28,Brazil
1139,Caxias do Sul,28,Brazil
1140,Ponta Grossa,28,Brazil
1141,Teresina,28,Brazil
1142,Maceio,28,Brazil
1143,Vitoria da Conquista,28,Brazil
1144,Barreiras,28,Brazil
1145,Vila Velha,28,Brazil
1146,Natal,28,Brazil
1147,Campinas,28,Brazil
1148,Sorocaba,28,Brazil
1149,Ribeirao Preto,28,Brazil
1150,Petrolina,28,Brazil
1151,Cruzeiro do Sul,28,Brazil
1152,Manaus,28,Brazil
1153,Caxias,28,Brazil
1154,Santarem,28,Brazil
1155,Maraba,28,Brazil
1156,Vilhena,28,Brazil
1157,Ji-Parana,28,Brazil
1158,Campo Grande,28,Brazil
1159,Florianopolis,28,Brazil
1160,Feira de Santana,28,Brazil
1161,Boa Vista,28,Brazil
1162,Macapá,28,Brazil
1163,Belem,28,Brazil
1164,Brasilia,28,Brazil
1165,Porto Alegre,28,Brazil
1166,Curitiba,28,Brazil
1167,Fortaleza,28,Brazil
1168,Salvador,28,Brazil
1169,Goiania,28,Brazil
1170,Recife,28,Brazil
1171,Rio de Janeiro,28,Brazil
1172,Sao Paulo,28,Brazil
1173,Bandar Seri Begawan,29,Brunei
1174,Lovec,30,Bulgaria
1175,Montana,30,Bulgaria
1176,Razgrad,30,Bulgaria
1177,Sliven,30,Bulgaria
1178,Plovdiv,30,Bulgaria
1179,Pernik,30,Bulgaria
1180,Vratsa,30,Bulgaria
1181,Shumen,30,Bulgaria
1182,Khaskovo,30,Bulgaria
1183,Stara Zagora,30,Bulgaria
1184,Pleven,30,Bulgaria
1185,Turnovo,30,Bulgaria
1186,Kyustendil,30,Bulgaria
1187,Dobrich,30,Bulgaria
1188,Varna,30,Bulgaria
1189,Ruse,30,Bulgaria
1190,Burgas,30,Bulgaria
1191,Sofia,30,Bulgaria
1192,Fada Ngourma,31,Burkina Faso
1193,Orodara,31,Burkina Faso
1194,Solenzo,31,Burkina Faso
1195,Nouna,31,Burkina Faso
1196,Dedougou,31,Burkina Faso
1197,Gorom Gorom,31,Burkina Faso
1198,Djibo,31,Burkina Faso
1199,Tougan,31,Burkina Faso
1200,Kombissiri,31,Burkina Faso
1201,Ziniare,31,Burkina Faso
1202,Yako,31,Burkina Faso
1203,Reo,31,Burkina Faso
1204,Leo,31,Burkina Faso
1205,Sapouy,31,Burkina Faso
1206,Boulsa,31,Burkina Faso
1207,Zorgo,31,Burkina Faso
1208,Koupela,31,Burkina Faso
1209,Po,31,Burkina Faso
1210,Manga,31,Burkina Faso
1211,Diebougou,31,Burkina Faso
1212,Gaoua,31,Burkina Faso
1213,Bogande,31,Burkina Faso
1214,Dori,31,Burkina Faso
1215,Sebba,31,Burkina Faso
1216,Diapaga,31,Burkina Faso
1217,Koudougou,31,Burkina Faso
1218,Ouahigouya,31,Burkina Faso
1219,Kaya,31,Burkina Faso
1220,Tenkodogo,31,Burkina Faso
1221,Banfora,31,Burkina Faso
1222,Bobo Dioulasso,31,Burkina Faso
1223,Ouagadougou,31,Burkina Faso
1224,Cankuzo,32,Burundi
1225,Karusi,32,Burundi
1226,Rutana,32,Burundi
1227,Ruyigi,32,Burundi
1228,Bubanza,32,Burundi
1229,Kayanza,32,Burundi
1230,Makamba,32,Burundi
1231,Ngozi,32,Burundi
1232,Kirundo,32,Burundi
1233,Muramvya,32,Burundi
1234,Bururi,32,Burundi
1235,Muyinga,32,Burundi
1236,Gitega,32,Burundi
1237,Bujumbura,32,Burundi
1238,Kampong Spoe,33,Cambodia
1239,Kampong Thum,33,Cambodia
1240,Prey Veng,33,Cambodia
1241,Phnum Tbeng Meanchey,33,Cambodia
1242,Stoeng Treng,33,Cambodia
1243,Kracheh,33,Cambodia
1244,Senmonorom,33,Cambodia
1245,Lumphat,33,Cambodia
1246,Svay Rieng,33,Cambodia
1247,Sisophon,33,Cambodia
1248,Krong Koh Kong,33,Cambodia
1249,Pursat,33,Cambodia
1250,Kampong Cham,33,Cambodia
1251,Kompong Chhnang,33,Cambodia
1252,Kampot,33,Cambodia
1253,Takeo,33,Cambodia
1254,Battambang,33,Cambodia
1255,Siem Reap,33,Cambodia
1256,Phnom Penh,33,Cambodia
1257,Buea,34,Cameroon
1258,Bafang,34,Cameroon
1259,Foumban,34,Cameroon
1260,Bafoussam,34,Cameroon
1261,Kumba,34,Cameroon
1262,Eyumojok,34,Cameroon
1263,Limbe,34,Cameroon
1264,Kribi,34,Cameroon
1265,Nkongsamba,34,Cameroon
1266,Edea,34,Cameroon
1267,Wum,34,Cameroon
1268,Kumbo,34,Cameroon
1269,Bafia,34,Cameroon
1270,Mbalmayo,34,Cameroon
1271,Eseka,34,Cameroon
1272,Bertoua,34,Cameroon
1273,Abong Mbang,34,Cameroon
1274,Batouri,34,Cameroon
1275,Belabo,34,Cameroon
1276,Meiganga,34,Cameroon
1277,Ngaoundere,34,Cameroon
1278,Tibati,34,Cameroon
1279,Kontcha,34,Cameroon
1280,Guider,34,Cameroon
1281,Mbe,34,Cameroon
1282,Douala,34,Cameroon
1283,Ebolowa,34,Cameroon
1284,Bamenda,34,Cameroon
1285,Garoua,34,Cameroon
1286,Maroua,34,Cameroon
1287,Yaounde,34,Cameroon
1288,Selkirk,35,Canada
1289,Berens River,35,Canada
1290,Pukatawagan,35,Canada
1291,Gimli,35,Canada
1292,Island Lake,35,Canada
1293,Melville,35,Canada
1294,Weyburn,35,Canada
1295,La Ronge,35,Canada
1296,Stony Rapids,35,Canada
1297,Camrose,35,Canada
1298,Hinton,35,Canada
1299,Vegreville,35,Canada
1300,Stettler,35,Canada
1301,Lac La Biche,35,Canada
1302,Wetaskiwin,35,Canada
1303,Meander River,35,Canada
1304,Creston,35,Canada
1305,Cranbrook,35,Canada
1306,Terrace,35,Canada
1307,Chilliwack,35,Canada
1308,Hall Beach,35,Canada
1309,Lutselke,35,Canada
1310,Hay River,35,Canada
1311,Déline,35,Canada
1312,Paulatuk,35,Canada
1313,Tsiigehtchic,35,Canada
1314,Owen Sound,35,Canada
1315,Orillia,35,Canada
1316,Kapuskasing,35,Canada
1317,Thessalon,35,Canada
1318,Geraldton,35,Canada
1319,Belleville,35,Canada
1320,Sarnia,35,Canada
1321,Peterborough,35,Canada
1322,Oshawa,35,Canada
1323,London,35,Canada
1324,Kitchener,35,Canada
1325,New Liskeard,35,Canada
1326,Brockville,35,Canada
1327,Big Beaver House,35,Canada
1328,Port-Menier,35,Canada
1329,Riviere-du-Loup,35,Canada
1330,Drummondville,35,Canada
1331,Sherbrooke,35,Canada
1332,Cap-Chat,35,Canada
1333,Baie-Comeau,35,Canada
1334,Natashquan,35,Canada
1335,Eastmain,35,Canada
1336,Schefferville,35,Canada
1337,Salluit,35,Canada
1338,Amos,35,Canada
1339,Joliette,35,Canada
1340,St.-Jerome,35,Canada
1341,St-Augustin,35,Canada
1342,Rouyn-Noranda,35,Canada
1343,La Sarre,35,Canada
1344,New Glasgow,35,Canada
1345,Liverpool,35,Canada
1346,Amherst,35,Canada
1347,Baddeck,35,Canada
1348,Deer Lake,35,Canada
1349,La Scie,35,Canada
1350,Hopedale,35,Canada
1351,Happy Valley - Goose Bay,35,Canada
1352,Port Hope Simpson,35,Canada
1353,Tofino,35,Canada
1354,Steinbach,35,Canada
1355,Nelson House,35,Canada
1356,Shamattawa,35,Canada
1357,Oxford House,35,Canada
1358,Yorkton,35,Canada
1359,Swift Current,35,Canada
1360,Biggar,35,Canada
1361,Kindersley,35,Canada
1362,Meadow Lake,35,Canada
1363,Hudson Bay,35,Canada
1364,Lethbridge,35,Canada
1365,Brooks,35,Canada
1366,Lake Louise,35,Canada
1367,Athabasca,35,Canada
1368,Fort Chipewyan,35,Canada
1369,Bella Bella,35,Canada
1370,Sandspit,35,Canada
1371,Campbell River,35,Canada
1372,Port Hardy,35,Canada
1373,Nanaimo,35,Canada
1374,Quesnel,35,Canada
1375,Abbotsford,35,Canada
1376,Dawson Creek,35,Canada
1377,Penticton,35,Canada
1378,Nelson,35,Canada
1379,Lillooet,35,Canada
1380,Powell River,35,Canada
1381,Revelstoke,35,Canada
1382,Burns Lake,35,Canada
1383,Dease Lake,35,Canada
1384,Coral Harbour,35,Canada
1385,Baker Lake,35,Canada
1386,Norman Wells,35,Canada
1387,Fort McPherson,35,Canada
1388,Burwash Landing,35,Canada
1389,Orangeville,35,Canada
1390,Little Current,35,Canada
1391,Chapleau,35,Canada
1392,Wawa,35,Canada
1393,Hearst,35,Canada
1394,Marathon,35,Canada
1395,Sioux Lookout,35,Canada
1396,Red Lake,35,Canada
1397,Deer Lake,35,Canada
1398,Cat Lake,35,Canada
1399,Cornwall,35,Canada
1400,Kingston,35,Canada
1401,Barrie,35,Canada
1402,Parry Sound,35,Canada
1403,Wiarton,35,Canada
1404,Cobalt,35,Canada
1405,Cochrane,35,Canada
1406,Nipigon,35,Canada
1407,Atikokan,35,Canada
1408,Rimouski,35,Canada
1409,Saint-Georges,35,Canada
1410,Victoriaville,35,Canada
1411,Chevery,35,Canada
1412,Mistassini,35,Canada
1413,Kangirsuk,35,Canada
1414,Shawinigan,35,Canada
1415,Matagami,35,Canada
1416,Mont-Laurier,35,Canada
1417,Pembroke,35,Canada
1418,Radisson,35,Canada
1419,Saint John,35,Canada
1420,Edmundston,35,Canada
1421,Shelburne,35,Canada
1422,Antigonish,35,Canada
1423,Windsor,35,Canada
1424,Digby,35,Canada
1425,Stephenville,35,Canada
1426,Argentia,35,Canada
1427,St. Anthony,35,Canada
1428,Channel-Port aux Basques,35,Canada
1429,Buchans,35,Canada
1430,Trout River,35,Canada
1431,Churchill Falls,35,Canada
1432,Forteau,35,Canada
1433,Trepassey,35,Canada
1434,Brochet,35,Canada
1435,Lynn Lake,35,Canada
1436,Gillam,35,Canada
1437,North Battleford,35,Canada
1438,Prince Albert,35,Canada
1439,Courtenay,35,Canada
1440,Kelowna,35,Canada
1441,Pangnirtung,35,Canada
1442,Holman,35,Canada
1443,Dryden,35,Canada
1444,Attawapiskat,35,Canada
1445,Hamilton,35,Canada
1446,Windsor,35,Canada
1447,Trois-Rivières,35,Canada
1448,Sept-_les,35,Canada
1449,Corner Brook,35,Canada
1450,Norway House,35,Canada
1451,Flin Flon,35,Canada
1452,Dauphin,35,Canada
1453,The Pas,35,Canada
1454,Uranium City,35,Canada
1455,Moose Jaw,35,Canada
1456,Jasper,35,Canada
1457,Medicine Hat,35,Canada
1458,Red Deer,35,Canada
1459,Banff,35,Canada
1460,Grand Prairie,35,Canada
1461,Smithers,35,Canada
1462,Kamloops,35,Canada
1463,Williams Lake,35,Canada
1464,Prince George,35,Canada
1465,Fort Nelson,35,Canada
1466,Pond Inlet,35,Canada
1467,Cape Dorset,35,Canada
1468,Kimmirut,35,Canada
1469,Gjoa Haven,35,Canada
1470,Grise Fiord,35,Canada
1471,Alert,35,Canada
1472,Ennadai,35,Canada
1473,Rankin Inlet,35,Canada
1474,Fort Resolution,35,Canada
1475,Fort Simpson,35,Canada
1476,Inuvik,35,Canada
1477,Tuktoyaktuk,35,Canada
1478,Watson Lake,35,Canada
1479,Lansdowne House,35,Canada
1480,Moosonee,35,Canada
1481,Sudbury,35,Canada
1482,Kenora,35,Canada
1483,Gaspe,35,Canada
1484,Mingan,35,Canada
1485,Dolbeau,35,Canada
1486,Val d'Or,35,Canada
1487,Ivugivik,35,Canada
1488,Inukjuak,35,Canada
1489,Chicoutimi,35,Canada
1490,Moncton,35,Canada
1491,Fredericton,35,Canada
1492,Bathurst,35,Canada
1493,Yarmouth,35,Canada
1494,Gander,35,Canada
1495,Cartwright,35,Canada
1496,Rigolet,35,Canada
1497,Port Burwell,35,Canada
1498,Thompson,35,Canada
1499,Brandon,35,Canada
1500,Fort Smith,35,Canada
1501,Fort McMurray,35,Canada
1502,Peace River,35,Canada
1503,Fort St. John,35,Canada
1504,Iqaluit,35,Canada
1505,Cambridge Bay,35,Canada
1506,Kugluktuk,35,Canada
1507,Chesterfield Inlet,35,Canada
1508,Arviat,35,Canada
1509,Taloyoak,35,Canada
1510,Igloolik,35,Canada
1511,Dawson City,35,Canada
1512,Timmins,35,Canada
1513,North Bay,35,Canada
1514,Kuujjuarapik,35,Canada
1515,Kuujjuaq,35,Canada
1516,Sydney,35,Canada
1517,Labrador City,35,Canada
1518,Winnipeg,35,Canada
1519,Churchill,35,Canada
1520,Regina,35,Canada
1521,Saskatoon,35,Canada
1522,Calgary,35,Canada
1523,Prince Rupert,35,Canada
1524,Victoria,35,Canada
1525,Arctic Bay,35,Canada
1526,Resolute,35,Canada
1527,Repulse Bay,35,Canada
1528,Yellowknife,35,Canada
1529,Fort Good Hope,35,Canada
1530,Whitehorse,35,Canada
1531,Ottawa,35,Canada
1532,Fort Severn,35,Canada
1533,Thunder Bay,35,Canada
1534,Québec,35,Canada
1535,Halifax,35,Canada
1536,St. John_,35,Canada
1537,Nain,35,Canada
1538,Charlottetown,35,Canada
1539,Edmonton,35,Canada
1540,Montréal,35,Canada
1541,Vancouver,35,Canada
1542,Toronto,35,Canada
1543,Mindelo,36,Cape Verde
1544,Praia,36,Cape Verde
1545,George Town,37,Cayman Islands
1546,Mobaye,38,Central African Republic
1547,Mbaiki,38,Central African Republic
1548,Carnot,38,Central African Republic
1549,Bozoum,38,Central African Republic
1550,Kaga Bandoro,38,Central African Republic
1551,Zemio,38,Central African Republic
1552,Yakossi,38,Central African Republic
1553,Nola,38,Central African Republic
1554,Sibut,38,Central African Republic
1555,Bossangoa,38,Central African Republic
1556,Birao,38,Central African Republic
1557,Ouadda,38,Central African Republic
1558,Bangassou,38,Central African Republic
1559,Bossembele,38,Central African Republic
1560,Berberati,38,Central African Republic
1561,Bria,38,Central African Republic
1562,Bouar,38,Central African Republic
1563,Bambari,38,Central African Republic
1564,Ndele,38,Central African Republic
1565,Obo,38,Central African Republic
1566,Bangui,38,Central African Republic
1567,Lai,39,Chad
1568,Zouar,39,Chad
1569,Bol,39,Chad
1570,Ati,39,Chad
1571,Oum Hadjer,39,Chad
1572,Mongo,39,Chad
1573,Doba,39,Chad
1574,Pala,39,Chad
1575,Bongor,39,Chad
1576,Kelo,39,Chad
1577,Fada,39,Chad
1578,Faya Largeau,39,Chad
1579,Mao,39,Chad
1580,Biltine,39,Chad
1581,Sarh,39,Chad
1582,Am Timan,39,Chad
1583,Moundou,39,Chad
1584,Ndjamena,39,Chad
1585,Abeche,39,Chad
1586,Rio Verde,40,Chile
1587,Cuya,40,Chile
1588,Chuquicamata,40,Chile
1589,Maria Elena,40,Chile
1590,Tierra Amarilla,40,Chile
1591,Combarbala,40,Chile
1592,San Bernardo,40,Chile
1593,San Felipe,40,Chile
1594,Vina del Mar,40,Chile
1595,La Ligua,40,Chile
1596,Quillota,40,Chile
1597,Nueva Imperial,40,Chile
1598,Loncoche,40,Chile
1599,Villarica,40,Chile
1600,Tolten,40,Chile
1601,Lonquimay,40,Chile
1602,Angol,40,Chile
1603,Collipulli,40,Chile
1604,La Union,40,Chile
1605,Rio Bueno,40,Chile
1606,Coronel,40,Chile
1607,Talcahuano,40,Chile
1608,Quirihue,40,Chile
1609,Curanilahue,40,Chile
1610,Santa Barbara,40,Chile
1611,Pichilemu,40,Chile
1612,San Fernando,40,Chile
1613,Puerto Varas,40,Chile
1614,Calbuco,40,Chile
1615,Castro,40,Chile
1616,Chonchi,40,Chile
1617,Linares,40,Chile
1618,Cauquenes,40,Chile
1619,Cochrane,40,Chile
1620,Lagunas,40,Chile
1621,Pozo Almonte,40,Chile
1622,Toconao,40,Chile
1623,Huasco,40,Chile
1624,Diego de Almagro,40,Chile
1625,Caldera,40,Chile
1626,Coquimbo,40,Chile
1627,Vicuna,40,Chile
1628,Illapel,40,Chile
1629,Salamanca,40,Chile
1630,Los Andes,40,Chile
1631,San Antonio,40,Chile
1632,Victoria,40,Chile
1633,Carahue,40,Chile
1634,Los Lagos,40,Chile
1635,Lota,40,Chile
1636,Lebu,40,Chile
1637,Quellon,40,Chile
1638,Constitucion,40,Chile
1639,Villa O'Higgins,40,Chile
1640,Puerto Aisen,40,Chile
1641,Puerto Natales,40,Chile
1642,Puerto Williams,40,Chile
1643,Temuco,40,Chile
1644,Tocopilla,40,Chile
1645,Calama,40,Chile
1646,Mejillones,40,Chile
1647,Taltal,40,Chile
1648,Vallenar,40,Chile
1649,Chanaral,40,Chile
1650,Ovalle,40,Chile
1651,Chillan,40,Chile
1652,Rancagua,40,Chile
1653,Osorno,40,Chile
1654,Ancud,40,Chile
1655,Talca,40,Chile
1656,Curico,40,Chile
1657,Coihaique,40,Chile
1658,Arica,40,Chile
1659,Copiapo,40,Chile
1660,La Serena,40,Chile
1661,Los Angeles,40,Chile
1662,Punta Arenas,40,Chile
1663,Iquique,40,Chile
1664,Antofagasta,40,Chile
1665,Valparaiso,40,Chile
1666,Valdivia,40,Chile
1667,Concepcion,40,Chile
1668,Puerto Montt,40,Chile
1669,Santiago,40,Chile
1670,Yumen,41,China
1671,Linxia,41,China
1672,Zhuozhou,41,China
1673,Sanming,41,China
1674,Huizhou,41,China
1675,Chaozhou,41,China
1676,Gyangze,41,China
1677,Dali,41,China
1678,Yangquan,41,China
1679,Shiyan,41,China
1680,Danjiangkou,41,China
1681,Shashi,41,China
1682,Anlu,41,China
1683,Zixing,41,China
1684,Deyang,41,China
1685,Tengchong,41,China
1686,Mengzi,41,China
1687,Chuxiong,41,China
1688,Hengshui,41,China
1689,Xuanhua,41,China
